0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 3
0, 1
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
2, 0
2, 0
2, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
2, 0
0, 0
0, 0
0, 0
0, 0
0, 0
3, 0
1, 0
0, 0
0, 0
4, 0
4, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
8, 0
2, 0
2, 0
2, 0
0, 0
0, 0
0, 0
3, 0
1, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
2, 0
2, 0
0, 0
1, 0
0, 0
0, 0
3, 0
0, 0
0, 0
0, 0
7, 0
2, 0
2, 0
0, 0
0, 0
0, 0
0, 0
0, 0
2, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
8, 1
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
4, 3
4, 1
4, 1
4, 1
0, 0
0, 0
0, 0
1, 0
4, 0
2, 0
2, 0
0, 0
0, 0
0, 0
0, 0
0, 0
2, 0
4, 2
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
