0, 0
-33.23943, 37.75068
-8.593398, 9.910643
-2.679388, 2.915353
-1.31581, 0.9561625
-0.6208792, 0.2390406
-0.303685, 0.2518045
-0.9609968, -0.1474166
-0.1781391, 0.1904702
-0.943, 0.2396619
-1.23575, 0.05991547
-1.194013, 0.2253466
-1.079542, -0.3813554
-1.915849, 0.1319855
-1.127427, 0.2250407
-0.9278201, 0.2835845
-1.127918, -0.1564282
-0.3264081, 0.4508216
-0.6235286, 0.5673541
-0.05434731, 0.4044429
-1.513587, 0.1011107
-1.159436, -0.4124144
-1.570898, -0.086147
-1.788688, -0.2488611
-1.093135, -0.2895396
-0.6608613, -0.3180327
-0.3422174, 0.1308596
-0.5880562, -0.002565108
-0.6780529, -0.4383334
-0.7005521, -0.09262674
-0.8211013, 0.2041677
0.01706788, 0.1568819
-0.7767719, 0.05617708
-0.4861195, 0.01404427
-0.6525688, 0.02046768
-0.5901444, -0.6598995
-0.4394627, 0.2896738
-0.2868678, 0.3166994
-0.2596068, 0.7611479
-0.5984424, 0.5926991
-0.1831513, 0.09593816
-1.065939, -0.3967509
-0.1674518, 0.1986966
-0.9269385, 0.2600419
-1.61681, -0.1453573
-0.9352415, -0.4740314
-0.1347774, 0.1088165
-1.438921, -0.1831636
-1.005694, 0.1815335
-1.251423, 0.04538336
-0.8547825, 0.01134585
-1.348771, -0.2075313
-0.6291194, 0.4027659
-0.2017083, 0.1359715
-0.2274292, -0.6310236
-0.9528206, 0.06956846
-1.634168, 0.2447165
-0.7961196, -0.1139086
-0.8449932, 0.1988472
-0.4922871, -0.3879803
-0.6541107, -0.08003844
-0.1014175, 0.2073147
-0.4129318, -0.1232591
-1.134272, -0.01385815
-1.168643, 0.2069032
-0.7191631, -0.1586419
-0.3282559, 0.1523839
-0.6131029, -0.3995961
-0.1222045, 0.5990307
-0.31159, 0.5874498
-0.7129731, -0.06350529
-0.6807451, 0.01940368
-0.9201863, 0.004850919
-1.12601, -0.2261116
-1.062541, -0.49422
-1.296674, -0.1065984
0.1456728, 0.1144704
-1.005508, 0.4832663
-0.7933037, 0.5754653
-0.9684771, -0.2768692
0.3258748, -0.209025
-0.09553344, -0.262624
-0.02888712, -0.136216
-0.777373, -0.034054
-0.4862698, 0.4461352
-1.506643, -0.09883393
-1.761736, 0.1856593
-1.086397, 0.2737392
-0.8026382, -0.3692573
-1.231698, -0.5300064
-0.3498512, -0.1325016
-0.9725384, -0.2434931
-0.7850612, -0.06087328
-0.8422286, 0.212106
0.3096264, 0.7349996
-1.203632, 0.621442
-0.3344488, 0.2075971
-0.4711896, -0.1231885
-0.6488363, -0.4684892
-0.1000989, 0.5648507
-1.065327, 0.1412127
-0.8082584, 0.03530319
-0.6290668, -0.6561906
-0.80323, 0.06327669
-0.7033094, -0.01946083
-0.3217906, 0.2224591
-0.2683375, 0.2829391
-0.1006251, 0.1229714
1.316371, 0.1522272
1.026311, 1.157722
-10.5904, -6.075651
-2.402605, -1.518913
-1.38169, 0.05796389
-0.6264614, -0.4232011
-0.6566154, -0.1058003
6.518296, -0.2734101
-4.865254, 1.279949
-41.84459, 1.719213
-11.46115, 0.4298034
-3.615287, 0.1074508
-1.906324, 0.06214271
-1.25762, -0.00142093
-0.8345561, 0.4203802
-0.8437146, -0.1052727
-9.346004, 0.1840496
-12.49173, 0.6771156
-57.56846, -1.303295
-15.27719, -0.1154561
-3.470265, -0.1856284
-1.763529, 0.1809173
-1.325958, 0.2555971
-0.8314894, 0.06389926
-0.7078724, 0.01597482
-5.203102, 3.15951
-9.050776, 0.7898775
-1.913661, 0.4953537
-1.259454, 0.5615305
-1.345902, 0.1573392
-1.471551, -0.1710329
7.057055, 0.5922818
4.200788, -11.24199
-8.020978, -3.598311
-0.7702556, -0.9701378
-0.8385272, -0.4698588
-0.03259724, -0.1005081
-0.7581493, -0.02512702
-0.5855006, 0.2210426
-0.5423384, -0.1720637
-1.385585, -0.04301593
-15.70093, 12.61131
-11.92523, 3.152828
-9.731308, 0.7882069
-2.581292, 0.3890961
-1.291286, 0.3245984
-1.322822, 0.08114959
-4.580706, 0.0202874
0.2047367, -0.4169759
-0.718967, 0.3164915
-0.1176316, -0.1482015
-0.6753712, 0.190274
-0.9389939, 0.0475685
-0.4117506, 0.2222599
1.798198, 1.176542
-0.6855261, 0.5045034
-1.171381, 0.1261258
-0.5008864, -0.6504416
-0.3022237, 0.08167055
-1.221519, -0.2069067
-0.6929573, -0.2268144
2.430966, -1.70289
1.544072, 1.620197
1.123509, 0.2286492
0.103875, 0.26753
-0.6116086, 0.2419702
-0.4448287, -0.3941562
-1.111207, -0.09853904
-1.162877, 0.185733
3.916749, -0.5533268
1.021146, 0.5436414
5.452747, 0.1006303
0.6131868, 0.02515758
-0.7317789, -0.2040783
-1.31802, -0.2613873
-0.7565072, 0.1789341
-0.3375919, 0.3073379
-0.8763246, 0.5314832
0.7684095, 0.3092708
0.3365062, -1.059304
2.468496, 1.347556
0.08608511, 0.3199323
0.01651752, 0.1505431
-0.7483724, 0.07291578
-1.187093, 0.01822894
-0.9318489, 0.214925
6.539287, 1.237286
-7.032885, -0.1453272
-8.676936, 3.223712
-2.174238, 0.805928
-0.681137, 0.3765697
-0.8162476, 0.3214668
-0.3500252, -0.1469577
-0.5875063, -0.03673941
-0.7819521, 0.2011829
-6.195488, 0.05029572
8.076035, -1.751426
-3.480991, -0.4378565
-2.120248, -0.1094641
-1.415138, -0.2377338
-0.6348233, -0.4971255
-0.2006324, -0.1242814
-0.4461214, -0.2583947
-5.042891, 3.722021
-8.663746, 9.345215
-7.665936, 2.336304
-2.916484, 0.5840759
-1.729121, 0.146019
-0.3701701, -0.1908196
0.5736368, -1.21824
-8.261818, 0.3265432
-0.1523618, 6.83354
-6.078393, 0.866914
-7.269598, 0.2167285
-1.361828, 0.4735508
-1.475533, -0.09198003
-0.5148464, 0.2043293
-0.6287116, 0.05108234
0.3067795, 0.3799027
-0.3192684, 0.3223
0.2717177, 0.2726194
-0.4320706, 0.06815484
-0.1105195, -0.01824129
-0.4235932, 0.222764
-0.1084002, 0.02041101
0.3244348, 0.1971471
0.4326435, -0.2133176
-0.03780241, 0.173995
-0.3945262, -0.166869
-0.3796704, -0.02476065
-0.5949176, -0.006190162
-0.6487294, -0.001547541
